vendor,action_id,inputSchemaStatus,implementationStatus,chatExposure,executeExposure,oauthScopes,scopeRegistered,riskLevel,approvalRequired,multiStepPlans,structuredResults,testStatus,verificationClaim
quickbooks,quickbooks.invoices.list,inferred,executable,True,True,quickbooks:invoices:read|quickbooks:*,True,low,False,True,True,live,verified_working
quickbooks,quickbooks.invoices.get,inferred,executable,True,True,quickbooks:invoices:read|quickbooks:*,True,low,False,True,True,live,verified_working
quickbooks,quickbooks.customers.list,inferred,executable,True,True,quickbooks:customers:read|quickbooks:*,True,low,False,True,True,live,verified_working
quickbooks,quickbooks.customers.get,inferred,executable,True,True,quickbooks:customers:read|quickbooks:*,True,low,False,True,True,live,verified_working
quickbooks,quickbooks.vendors.list,inferred,executable,True,True,quickbooks:vendors:read|quickbooks:*,True,low,False,True,True,live,verified_working
quickbooks,quickbooks.accounts.list,inferred,executable,True,True,quickbooks:accounts:read|quickbooks:*,True,low,False,True,True,live,verified_working
quickbooks,quickbooks.payments.list,inferred,executable,True,True,quickbooks:payments:read|quickbooks:*,True,low,False,True,True,live,verified_working
quickbooks,quickbooks.companyinfo.get,inferred,executable,True,True,quickbooks:company:read|quickbooks:*,True,low,False,True,True,live,verified_working
quickbooks,quickbooks.invoices.create,inferred,requires_approval,True,True,quickbooks:invoices:write|quickbooks:*,True,high,True,True,True,live,verified_working
quickbooks,quickbooks.customers.create,inferred,requires_approval,True,True,quickbooks:customers:write|quickbooks:*,True,high,True,True,True,live,verified_working
quickbooks,quickbooks.payments.create,inferred,requires_approval,True,True,quickbooks:payments:write|quickbooks:*,True,high,True,True,True,live,verified_working
quickbooks,quickbooks.customers.search,inferred,executable,True,True,quickbooks:customers:read|quickbooks:*,True,medium,False,True,True,live,verified_working
quickbooks,quickbooks.bills.list,inferred,executable,True,True,quickbooks:bills:read|quickbooks:*,True,medium,False,True,True,live,verified_working
quickbooks,quickbooks.bills.get,inferred,executable,True,True,quickbooks:bills:read|quickbooks:*,True,medium,False,True,True,live,verified_working
quickbooks,quickbooks.vendors.get,inferred,executable,True,True,quickbooks:vendors:read|quickbooks:*,True,medium,False,True,True,live,verified_working
quickbooks,quickbooks.journalentries.create,inferred,requires_approval,True,True,quickbooks:write|quickbooks:*,True,high,True,True,True,live,verified_working
netsuite,netsuite.customers.get,inferred,executable,True,True,netsuite:customers:read|netsuite:*,True,low,False,True,True,mock,verified_working
netsuite,netsuite.invoices.list,inferred,executable,True,True,netsuite:invoices:read|netsuite:*,True,low,False,True,True,live,verified_working
netsuite,netsuite.salesorders.get,inferred,executable,True,True,netsuite:salesorders:read|netsuite:*,True,low,False,True,True,mock,verified_working
netsuite,netsuite.customers.update,inferred,requires_approval,True,True,netsuite:write|netsuite:*,True,high,True,True,True,mock,verified_working
netsuite,netsuite.journalentries.create,inferred,requires_approval,True,True,netsuite:write|netsuite:*,True,high,True,True,True,mock,verified_working
netsuite,netsuite.salesorders.create,inferred,requires_approval,True,True,netsuite:salesorders:write|netsuite:*,True,high,True,True,True,mock,verified_working
netsuite,netsuite.items.get,inferred,executable,True,True,netsuite:items:read|netsuite:*,True,medium,False,True,True,mock,verified_working
netsuite,netsuite.invoices.get,inferred,executable,True,True,netsuite:invoices:read|netsuite:*,True,medium,False,True,True,mock,verified_working
netsuite,netsuite.fulfillment.create,inferred,requires_approval,True,True,netsuite:fulfillment:write|netsuite:*,True,high,True,True,True,mock,verified_working
xero,xero.contacts.list,inferred,executable,True,True,xero:contacts:read|xero:*,True,low,False,True,True,none,implemented_unverified
xero,xero.invoices.list,inferred,executable,True,True,xero:invoices:read|xero:*,True,low,False,True,True,none,implemented_unverified
xero,xero.accounts.list,inferred,executable,True,True,xero:accounts:read|xero:*,True,low,False,True,True,live,verified_working
xero,xero.invoices.create,inferred,requires_approval,True,True,xero:invoices:write|xero:*,True,high,True,True,True,none,implemented_unverified
xero,xero.contacts.create,inferred,requires_approval,True,True,xero:contacts:write|xero:*,True,high,True,True,True,live,verified_working
xero,xero.payments.create,inferred,requires_approval,True,True,xero:payments:write|xero:*,True,high,True,True,True,none,implemented_unverified
xero,xero.banktransactions.import,inferred,requires_approval,True,True,xero:bank:write|xero:*,True,high,True,True,True,none,implemented_unverified
xero,xero.reports.profitloss,inferred,executable,True,True,xero:reports:read|xero:*,True,medium,False,True,True,none,implemented_unverified
xero,xero.batch.invoices,inferred,requires_approval,True,True,xero:invoices:write|xero:*,True,high,True,True,True,none,implemented_unverified
clio,clio.contacts.search,inferred,executable,True,True,clio:contacts:read|clio:*,True,low,False,True,True,mock,verified_working
clio,clio.contacts.get,inferred,executable,True,True,clio:contacts:read|clio:*,True,low,False,True,True,mock,verified_working
clio,clio.matters.search,inferred,executable,True,True,clio:matters:read|clio:*,True,low,False,True,True,mock,verified_working
clio,clio.conflict.checklist,inferred,requires_approval,True,True,clio:conflicts:write|clio:*,True,high,True,True,True,mock,verified_working
clio,clio.intake.tasks,inferred,requires_approval,True,True,clio:tasks:write|clio:*,True,high,True,True,True,mock,verified_working
clio,clio.matters.create,inferred,requires_approval,True,True,clio:matters:write|clio:*,True,high,True,True,True,live,verified_working
clio,clio.tasks.create,inferred,requires_approval,True,True,clio:tasks:write|clio:*,True,high,True,True,True,mock,verified_working
clio,clio.calendar_entries.list,inferred,executable,True,True,clio:calendar:read|clio:*,True,medium,False,True,True,mock,verified_working
real_estate,real_estate.mls.note,inferred,requires_approval,True,True,real_estate:mls:write|real_estate:*,True,high,True,True,True,mock,verified_working
real_estate,real_estate.handoff.brief,inferred,requires_approval,True,True,real_estate:handoff:write|real_estate:*,True,high,True,True,True,mock,verified_working
real_estate,real_estate.listing.publish,inferred,requires_approval,True,True,real_estate:listings:write|real_estate:*,True,high,True,True,True,mock,verified_working
real_estate,real_estate.mls.sync,inferred,executable,True,True,real_estate:mls:read|real_estate:*,True,medium,False,True,True,mock,verified_working
plaid,plaid.accounts.get,inferred,executable,True,True,plaid:accounts:read|plaid:*,True,low,False,True,True,live,verified_working
plaid,plaid.transactions.list,inferred,executable,True,True,plaid:transactions:read|plaid:*,True,low,False,True,True,none,implemented_unverified
plaid,plaid.balances.get,inferred,executable,True,True,plaid:balances:read|plaid:*,True,low,False,True,True,none,implemented_unverified
plaid,plaid.link.token.create,inferred,requires_approval,True,True,plaid:link:write|plaid:*,True,high,True,True,True,none,implemented_unverified
plaid,plaid.public_token.exchange,inferred,requires_approval,True,True,plaid:link:write|plaid:*,True,high,True,True,True,live,verified_working
plaid,plaid.transactions.sync,inferred,executable,True,True,plaid:transactions:read|plaid:*,True,medium,False,True,True,none,implemented_unverified
plaid,plaid.identity.get,inferred,executable,True,True,plaid:identity:read|plaid:*,True,medium,False,True,True,none,implemented_unverified
plaid,plaid.investments.holdings,inferred,executable,True,True,plaid:investments:read|plaid:*,True,medium,False,True,True,none,implemented_unverified
slack,slack.conversations.list,override,executable,True,True,slack:channels:read|slack:*,True,low,False,True,True,live,verified_working
slack,slack.conversations.history,override,executable,True,True,slack:messages:read|slack:*,True,low,False,True,True,mock,verified_working
slack,slack.users.list,override,executable,True,True,slack:users:read|slack:*,True,low,False,True,True,mock,verified_working
slack,slack.users.info,override,executable,True,True,slack:users:read|slack:*,True,low,False,True,True,live,verified_working
slack,slack.search_files,inferred,executable,True,True,slack:files:read|slack:*,True,low,False,True,True,mock,verified_working
slack,slack.get_file_metadata,inferred,executable,True,True,slack:files:read|slack:*,True,low,False,True,True,mock,verified_working
slack,slack.get_file_content,inferred,executable,True,True,slack:files:read|slack:*,True,low,False,True,True,mock,verified_working
slack,slack.post_message,override,requires_approval,True,True,slack:messages:write|slack:*,True,high,True,True,True,live,verified_working
slack,slack.conversations.create,inferred,requires_approval,True,True,slack:channels:write|slack:*,True,high,True,True,True,live,verified_working
slack,slack.chat.update,inferred,requires_approval,True,True,slack:messages:write|slack:*,True,high,True,True,True,mock,verified_working
slack,slack.conversations.join,override,requires_approval,True,True,slack:channels:join|slack:*,True,high,True,True,True,live,verified_working
slack,slack.files.upload,inferred,requires_approval,True,True,slack:files:write|slack:*,True,high,True,True,True,mock,verified_working
slack,slack.reactions.add,inferred,requires_approval,True,True,slack:reactions:write|slack:*,True,high,True,True,True,mock,verified_working
slack,slack.workflows.trigger,inferred,requires_approval,True,True,slack:workflows:write|slack:*,True,high,True,True,True,mock,verified_working
microsoft_teams,microsoft_teams.teams.list,inferred,executable,True,True,microsoft_teams:teams:read|microsoft_teams:*,True,low,False,True,True,live,verified_working
microsoft_teams,microsoft_teams.channels.list,inferred,executable,True,True,microsoft_teams:channels:read|microsoft_teams:*,True,low,False,True,True,none,implemented_unverified
microsoft_teams,microsoft_teams.messages.list,inferred,executable,True,True,microsoft_teams:messages:read|microsoft_teams:*,True,low,False,True,True,none,implemented_unverified
microsoft_teams,microsoft_teams.messages.send,inferred,requires_approval,True,True,microsoft_teams:messages:write|microsoft_teams:*,True,high,True,True,True,live,verified_working
microsoft_teams,microsoft_teams.meetings.create,inferred,requires_approval,True,True,microsoft_teams:meetings:write|microsoft_teams:*,True,high,True,True,True,none,implemented_unverified
microsoft_teams,microsoft_teams.tabs.create,inferred,requires_approval,True,True,microsoft_teams:tabs:write|microsoft_teams:*,True,high,True,True,True,none,implemented_unverified
microsoft_teams,microsoft_teams.members.add,inferred,requires_approval,True,True,microsoft_teams:members:write|microsoft_teams:*,True,high,True,True,True,none,implemented_unverified
microsoft_teams,microsoft_teams.presence.set,inferred,requires_approval,True,True,microsoft_teams:presence:write|microsoft_teams:*,True,high,True,True,True,none,implemented_unverified
microsoft365,microsoft365.users.get,inferred,executable,True,True,microsoft365:users:read|microsoft365:*,True,low,False,True,True,mock,verified_working
microsoft365,microsoft365.mail.messages.list,inferred,executable,True,True,microsoft365:mail:read|microsoft365:*,True,low,False,True,True,live,verified_working
microsoft365,microsoft365.calendar.events.list,inferred,executable,True,True,microsoft365:calendar:read|microsoft365:*,True,low,False,True,True,mock,verified_working
microsoft365,microsoft365.teams.list,inferred,executable,True,True,microsoft365:teams:read|microsoft365:*,True,low,False,True,True,live,verified_working
microsoft365,microsoft365.teams.channels.list,inferred,executable,True,True,microsoft365:channels:read|microsoft365:*,True,low,False,True,True,mock,verified_working
microsoft365,microsoft365.teams.messages.list,inferred,executable,True,True,microsoft365:messages:read|microsoft365:*,True,low,False,True,True,mock,verified_working
microsoft365,microsoft365.search_files,inferred,executable,True,True,microsoft365:files:read|microsoft365:*,True,low,False,True,True,mock,verified_working
microsoft365,microsoft365.get_file_metadata,inferred,executable,True,True,microsoft365:files:read|microsoft365:*,True,low,False,True,True,mock,verified_working
microsoft365,microsoft365.get_file_content,inferred,executable,True,True,microsoft365:files:read|microsoft365:*,True,low,False,True,True,mock,verified_working
microsoft365,microsoft365.mail.send,inferred,requires_approval,True,True,microsoft365:mail:send|microsoft365:*,True,high,True,True,True,mock,verified_working
microsoft365,microsoft365.calendar.events.create,inferred,requires_approval,True,True,microsoft365:calendar:write|microsoft365:*,True,high,True,True,True,mock,verified_working
microsoft365,microsoft365.files.upload,inferred,requires_approval,True,True,microsoft365:files:write|microsoft365:*,True,high,True,True,True,mock,verified_working
microsoft365,microsoft365.teams.messages.send,inferred,requires_approval,True,True,microsoft365:messages:write|microsoft365:*,True,high,True,True,True,live,verified_working
microsoft365,microsoft365.teams.meetings.create,inferred,requires_approval,True,True,microsoft365:meetings:write|microsoft365:*,True,high,True,True,True,mock,verified_working
microsoft365,microsoft365.excel.workbook.update,inferred,requires_approval,True,True,microsoft365:excel:write|microsoft365:*,True,high,True,True,True,mock,verified_working
microsoft365,microsoft365.teams.notify,inferred,requires_approval,True,True,microsoft365:teams:write|microsoft365:*,True,high,True,True,True,mock,verified_working
microsoft365,microsoft365.batch.mail,inferred,requires_approval,True,True,microsoft365:mail:send|microsoft365:*,True,high,True,True,True,mock,verified_working
microsoft365,microsoft365.teams.tabs.create,inferred,requires_approval,True,True,microsoft365:tabs:write|microsoft365:*,True,high,True,True,True,mock,verified_working
microsoft365,microsoft365.teams.members.add,inferred,requires_approval,True,True,microsoft365:members:write|microsoft365:*,True,high,True,True,True,mock,verified_working
microsoft365,microsoft365.teams.presence.set,inferred,requires_approval,True,True,microsoft365:presence:write|microsoft365:*,True,high,True,True,True,mock,verified_working
microsoft365,microsoft365.sharepoint.sites.list,inferred,executable,True,True,microsoft365:sites:read|microsoft365:*,True,medium,False,True,True,live,verified_working
microsoft365,microsoft365.sharepoint.drives.list,inferred,executable,True,True,microsoft365:sites:read|microsoft365:*,True,medium,False,True,True,mock,verified_working
microsoft365,microsoft365.sharepoint.files.list,inferred,executable,True,True,microsoft365:sites:read|microsoft365:*,True,medium,False,True,True,mock,verified_working
microsoft365,microsoft365.sharepoint.files.upload,inferred,requires_approval,True,True,microsoft365:sites:write|microsoft365:*,True,high,True,True,True,mock,verified_working
microsoft365,microsoft365.sharepoint.files.delete,inferred,requires_approval,True,True,microsoft365:sites:write|microsoft365:*,True,high,True,True,True,live,verified_working
gmail,gmail.messages.list,inferred,executable,True,True,gmail:read|gmail:*,True,low,False,True,True,live,verified_working
gmail,gmail.messages.get,inferred,executable,True,True,gmail:read|gmail:*,True,low,False,True,True,live,verified_working
gmail,gmail.labels.list,inferred,executable,True,True,gmail:read|gmail:*,True,low,False,True,True,live,verified_working
gmail,gmail.messages.send,override,requires_approval,True,True,gmail:send|gmail:*,True,high,True,True,True,live,verified_working
gmail,gmail.drafts.create,inferred,requires_approval,True,True,gmail:write|gmail:*,True,high,True,True,True,live,verified_working
gmail,gmail.labels.create,inferred,requires_approval,True,True,gmail:write|gmail:*,True,high,True,True,True,live,verified_working
gmail,gmail.threads.modify,inferred,requires_approval,True,True,gmail:write|gmail:*,True,high,True,True,True,live,verified_working
gmail,gmail.messages.batch,inferred,requires_approval,True,True,gmail:write|gmail:*,True,high,True,True,True,live,verified_working
gmail,gmail.watch.create,inferred,requires_approval,True,True,gmail:write|gmail:*,True,high,True,True,True,live,verified_working
google_calendar,google_calendar.freebusy,inferred,executable,True,True,google_calendar:read|google_calendar:*,True,low,False,True,True,live,verified_working
google_calendar,google_calendar.events.list,inferred,executable,True,True,google_calendar:read|google_calendar:*,True,low,False,True,True,live,verified_working
google_calendar,google_calendar.calendars.list,inferred,executable,True,True,google_calendar:read|google_calendar:*,True,low,False,True,True,live,verified_working
google_calendar,google_calendar.events.create,inferred,requires_approval,True,True,google_calendar:write|google_calendar:*,True,high,True,True,True,live,verified_working
google_calendar,google_calendar.events.update,inferred,requires_approval,True,True,google_calendar:write|google_calendar:*,True,high,True,True,True,live,verified_working
google_calendar,google_calendar.events.delete,inferred,requires_approval,True,True,google_calendar:write|google_calendar:*,True,high,True,True,True,live,verified_working
google_calendar,google_calendar.events.quick_add,inferred,requires_approval,True,True,google_calendar:write|google_calendar:*,True,high,True,True,True,live,verified_working
google_calendar,google_calendar.acl.list,inferred,executable,True,True,google_calendar:read|google_calendar:*,True,medium,False,True,True,live,verified_working
google_calendar,google_calendar.batch.events,inferred,requires_approval,True,True,google_calendar:write|google_calendar:*,True,high,True,True,True,live,verified_working
outlook,outlook.messages.list,inferred,executable,True,True,outlook:mail:read|outlook:*,True,low,False,True,True,none,implemented_unverified
outlook,outlook.messages.send,inferred,requires_approval,True,True,outlook:mail:send|outlook:*,True,high,True,True,True,live,verified_working
outlook,outlook.batch.send,inferred,requires_approval,True,True,outlook:mail:send|outlook:*,True,high,True,True,True,none,implemented_unverified
twilio,twilio.messages.list,inferred,executable,True,True,twilio:messages:read|twilio:*,True,low,False,True,True,none,implemented_unverified
twilio,twilio.calls.list,inferred,executable,True,True,twilio:calls:read|twilio:*,True,low,False,True,True,none,implemented_unverified
twilio,twilio.calls.get,inferred,executable,True,True,twilio:calls:read|twilio:*,True,low,False,True,True,none,implemented_unverified
twilio,twilio.messages.get,inferred,executable,True,True,twilio:messages:read|twilio:*,True,low,False,True,True,none,implemented_unverified
twilio,twilio.accounts.get,inferred,executable,True,True,twilio:accounts:read|twilio:*,True,low,False,True,True,none,implemented_unverified
twilio,twilio.messages.create,explicit,requires_approval,True,True,twilio:messages:write|twilio:*,True,high,True,True,True,none,implemented_unverified
twilio,twilio.calls.create,explicit,requires_approval,True,True,twilio:calls:write|twilio:*,True,high,True,True,True,none,implemented_unverified
twilio,twilio.verify.check,inferred,requires_approval,True,True,twilio:verify:write|twilio:*,True,high,True,True,True,none,implemented_unverified
twilio,twilio.conversations.create,inferred,requires_approval,True,True,twilio:conversations:write|twilio:*,True,high,True,True,True,none,implemented_unverified
twilio,twilio.studio.flows.execute,inferred,requires_approval,True,True,twilio:studio:write|twilio:*,True,high,True,True,True,none,implemented_unverified
vapi,vapi.calls.get,inferred,executable,True,True,vapi:calls:read|vapi:*,True,low,False,True,True,none,implemented_unverified
vapi,vapi.calls.list,inferred,executable,True,True,vapi:calls:read|vapi:*,True,low,False,True,True,none,implemented_unverified
vapi,vapi.calls.create,explicit,requires_approval,True,True,vapi:calls:write|vapi:*,True,high,True,True,True,none,implemented_unverified
vapi,vapi.calls.end,inferred,requires_approval,True,True,vapi:calls:write|vapi:*,True,high,True,True,True,none,implemented_unverified
sendgrid,sendgrid.messages.list,inferred,executable,True,True,sendgrid:messages:read|sendgrid:*,True,low,False,True,True,none,implemented_unverified
sendgrid,sendgrid.templates.list,inferred,executable,True,True,sendgrid:templates:read|sendgrid:*,True,low,False,True,True,none,implemented_unverified
sendgrid,sendgrid.stats.get,inferred,executable,True,True,sendgrid:stats:read|sendgrid:*,True,low,False,True,True,none,implemented_unverified
sendgrid,sendgrid.mail.send,inferred,requires_approval,True,True,sendgrid:mail:send|sendgrid:*,True,high,True,True,True,live,verified_working
sendgrid,sendgrid.contacts.upsert,inferred,requires_approval,True,True,sendgrid:contacts:write|sendgrid:*,True,high,True,True,True,none,implemented_unverified
sendgrid,sendgrid.campaigns.schedule,inferred,requires_approval,True,True,sendgrid:campaigns:write|sendgrid:*,True,high,True,True,True,none,implemented_unverified
sendgrid,sendgrid.suppressions.add,inferred,requires_approval,True,True,sendgrid:suppressions:write|sendgrid:*,True,high,True,True,True,none,implemented_unverified
sendgrid,sendgrid.batch.send,inferred,requires_approval,True,True,sendgrid:mail:send|sendgrid:*,True,high,True,True,True,none,implemented_unverified
email,email.messages.queue,inferred,executable,True,True,email:queue:read|email:*,True,low,False,True,True,live,verified_working
email,email.delivery.status,inferred,executable,True,True,email:delivery:read|email:*,True,low,False,True,True,live,verified_working
email,email.send,inferred,requires_approval,True,True,email:send|email:*,True,high,True,True,True,live,verified_working
email,email.send.template,inferred,requires_approval,True,True,email:send|email:*,True,high,True,True,True,live,verified_working
email,email.batch.send,inferred,requires_approval,True,True,email:send|email:*,True,high,True,True,True,live,verified_working
pagerduty,pagerduty.incidents.list,inferred,executable,True,True,pagerduty:incidents:read|pagerduty:*,True,low,False,True,True,live,verified_working
pagerduty,pagerduty.incidents.get,inferred,executable,True,True,pagerduty:incidents:read|pagerduty:*,True,low,False,True,True,live,verified_working
pagerduty,pagerduty.services.list,inferred,executable,True,True,pagerduty:services:read|pagerduty:*,True,low,False,True,True,live,verified_working
pagerduty,pagerduty.oncalls.list,inferred,executable,True,True,pagerduty:oncalls:read|pagerduty:*,True,low,False,True,True,live,verified_working
pagerduty,pagerduty.incidents.acknowledge,inferred,requires_approval,True,True,pagerduty:incidents:write|pagerduty:*,True,high,True,True,True,live,verified_working
pagerduty,pagerduty.incidents.resolve,inferred,requires_approval,True,True,pagerduty:incidents:write|pagerduty:*,True,high,True,True,True,live,verified_working
pagerduty,pagerduty.incidents.add_note,inferred,requires_approval,True,True,pagerduty:incidents:write|pagerduty:*,True,high,True,True,True,live,verified_working
pagerduty,pagerduty.incidents.escalate,inferred,requires_approval,True,True,pagerduty:incidents:write|pagerduty:*,True,high,True,True,True,live,verified_working
pagerduty,pagerduty.incidents.reassign,inferred,requires_approval,True,True,pagerduty:incidents:write|pagerduty:*,True,high,True,True,True,live,verified_working
pagerduty,pagerduty.incidents.notes.list,inferred,executable,True,True,pagerduty:incidents:read|pagerduty:*,True,medium,False,True,True,live,verified_working
github,github.pulls.list,inferred,executable,True,True,github:pulls:read|github:*,True,low,False,True,True,live,verified_working
github,github.issues.get,inferred,executable,True,True,github:issues:read|github:*,True,low,False,True,True,live,verified_working
github,github.issues.list,override,executable,True,True,github:issues:read|github:*,True,low,False,True,True,live,verified_working
github,github.repos.get,inferred,executable,True,True,github:repos:read|github:*,True,low,False,True,True,live,verified_working
github,github.actions.runs.list,inferred,executable,True,True,github:actions:read|github:*,True,low,False,True,True,live,verified_working
github,github.issues.create,inferred,requires_approval,True,True,github:issues:write|github:*,True,high,True,True,True,live,verified_working
github,github.issues.comment,inferred,requires_approval,True,True,github:issues:write|github:*,True,high,True,True,True,live,verified_working
